CustomerID,Gender,tenure,MonthlyCharges,TotalCharges,TechSupport_Yes,OnlineBackup_Yes,StreamingTV_Yes,Contract_OneYear,Contract_TwoYear,Payment_Electronic,Payment_CreditCard,InternetService_Fiber,Churn
7359-WWYJV,Male,28,28,784,1,0,0,0,0,0,0,1,1
0375-HVGXO,Female,58,59,3422,1,1,0,0,0,0,0,1,0
4906-ZHGPK,Male,40,109,4360,1,1,1,1,0,1,0,1,1
8593-WHYHV,Male,37,88,3256,1,1,0,0,0,0,1,0,1
3795-GWTRD,Female,57,115,6555,1,1,1,1,0,1,0,1,1
1298-PHBTI,Female,66,60,3960,0,1,1,0,0,0,0,1,1
6223-DHJGV,Female,58,50,2900,1,0,0,0,1,1,0,1,1
6961-MJKBO,Female,26,61,1586,0,0,0,0,1,0,0,0,0
6097-EQISJ,Female,13,44,572,0,1,1,1,0,0,0,1,1
4423-YLHDV,Male,43,60,2580,0,0,1,0,1,1,0,0,0
8158-WPEZG,Female,14,83,1162,0,1,0,1,0,1,0,0,0
0107-YHINA,Male,44,61,2684,0,1,1,1,0,0,1,1,0
4918-FYJNT,Male,3,111,333,0,0,1,0,0,1,0,0,0
0727-BNRLG,Female,22,69,1518,0,0,0,0,1,1,0,1,0
4854-CIDCF,Male,52,59,3068,0,1,0,1,0,1,0,0,1
8640-SDGKB,Female,41,55,2255,0,1,0,1,0,0,0,0,1
3280-MRDOF,Female,10,45,450,1,1,1,1,0,0,0,1,0
6435-SRWBJ,Female,69,43,2967,0,0,1,1,0,1,0,1,1
9964-WBQDJ,Female,44,50,2200,0,1,0,0,1,1,0,0,1
6303-KFWSL,Male,67,43,2881,0,0,0,1,0,1,0,0,1
1702-CCFNJ,Female,22,104,2288,0,1,1,0,1,0,0,0,0
8932-CZHRQ,Male,31,36,1116,0,1,0,1,0,0,0,1,0
0386-CWRGM,Female,16,83,1328,0,0,0,1,0,1,0,1,1
5515-RUGKN,Female,66,96,6336,0,0,1,1,0,1,0,0,1
0404-AHASP,Male,62,113,7006,1,1,1,1,0,0,1,1,0
7279-NMVJC,Female,15,97,1455,0,1,0,0,1,0,1,1,0
2081-VEYEH,Male,59,73,4307,1,1,0,0,1,0,0,1,1
6407-UTSLV,Male,59,43,2537,0,1,0,0,1,1,0,1,0
4116-TZAQJ,Male,69,108,7452,1,1,1,1,0,0,1,0,0
9060-HJJRW,Male,63,75,4725,1,0,1,0,1,1,0,0,1
2587-YNLES,Male,5,51,255,0,1,1,1,0,1,0,1,1
7398-SKNQZ,Female,36,36,1296,1,0,0,0,0,1,0,0,0
5935-FCCNB,Female,59,47,2773,1,1,1,0,1,0,1,0,1
1958-RNRKS,Male,57,51,2907,1,1,1,1,0,1,0,1,0
5136-RGMZO,Male,31,119,3689,0,0,1,0,1,0,0,1,1
8345-MVDYC,Male,26,104,2704,0,0,0,1,0,1,0,1,1
8226-BXGES,Male,15,92,1380,0,0,0,1,0,1,0,1,0
3877-JRJIP,Male,3,75,225,0,1,1,0,0,0,0,1,0
8375-DKEBR,Male,43,94,4042,1,1,0,1,0,0,0,0,0
9705-IOVQQ,Male,56,72,4032,0,1,0,0,0,0,0,1,1
1015-OWJKI,Male,67,34,2278,0,1,1,0,1,0,0,1,0
7511-YMXVQ,Female,29,87,2523,1,1,1,0,1,0,1,0,1
2040-XBAVJ,Male,17,114,1938,1,0,1,0,0,1,0,0,0
7551-JOHTI,Female,15,103,1545,1,0,1,1,0,0,0,0,0
8887-IPQNC,Male,10,109,1090,0,0,1,0,0,1,0,1,1
8646-JCOMS,Male,25,25,625,1,1,0,0,1,1,0,1,0
9804-ICWBG,Male,17,37,629,1,1,1,0,1,0,1,1,1
1222-KJNZD,Female,32,114,3648,0,1,0,1,0,0,0,1,1
0106-GHRQR,Male,26,96,2496,0,0,0,0,0,1,0,0,1
5318-IXUZF,Female,3,47,141,0,0,0,0,1,0,1,1,1
3768-VHXQO,Female,13,39,507,1,1,0,0,1,1,0,0,1
8952-WCVCD,Female,28,77,2156,1,0,0,0,0,1,0,0,0
2418-TPEUN,Male,23,113,2599,0,0,0,0,0,0,1,0,1
3963-RYFNS,Female,13,58,754,1,0,1,0,0,0,1,0,0
3198-VELRD,Female,44,118,5192,1,0,1,1,0,0,1,0,0
8540-ZQGEA,Female,58,79,4582,1,0,0,0,1,0,1,1,1
1320-REHCS,Female,41,90,3690,1,1,1,1,0,0,0,0,0
4137-JOPHL,Female,59,72,4248,0,0,0,0,1,0,1,0,1
9436-ZBZCT,Male,12,22,264,0,1,1,1,0,1,0,0,0
7801-CEDNV,Male,28,92,2576,1,0,1,0,0,1,0,1,1
2057-BOYKM,Male,55,45,2475,0,0,1,0,0,1,0,1,0
3658-QQJYD,Male,16,57,912,0,1,1,1,0,1,0,1,0
1803-BGNBD,Male,15,25,375,1,0,1,1,0,0,1,1,1
0134-XWXCE,Female,70,111,7770,0,0,1,1,0,0,0,0,1
6950-TWMYB,Male,30,112,3360,0,1,0,0,1,0,0,0,1
5848-FHRFC,Female,54,44,2376,1,0,1,0,0,0,1,1,0
2243-FNMMI,Female,2,32,64,0,0,0,1,0,0,1,0,1
2511-MORQY,Female,17,111,1887,1,0,1,1,0,1,0,0,0
5356-KZCKT,Female,33,29,957,0,1,1,0,0,0,1,1,1
9470-XCCEM,Female,48,30,1440,0,0,0,1,0,1,0,0,0
6519-CFDBX,Male,34,87,2958,1,1,1,0,0,0,0,1,0
3902-MIVLE,Female,63,76,4788,0,1,1,1,0,0,1,1,1
0409-WTMPL,Male,46,37,1702,0,0,1,1,0,0,0,1,0
8763-KIAFH,Female,65,26,1690,0,0,0,0,0,1,0,0,0
3669-WHAFY,Male,72,94,6768,0,1,1,0,1,1,0,1,1
3055-VTCGS,Female,53,116,6148,0,1,1,1,0,1,0,0,0
3144-KMTWZ,Female,60,58,3480,1,0,0,1,0,1,0,1,1
7279-BUYWN,Male,39,30,1170,1,1,0,1,0,1,0,1,0
7156-MHUGY,Male,70,75,5250,1,1,1,0,1,1,0,1,0
7198-GLXTC,Male,66,23,1518,0,0,0,1,0,0,0,1,0
2007-QVGAW,Male,39,40,1560,0,1,0,1,0,1,0,0,0
5207-PLSTK,Male,1,64,64,0,0,1,0,0,0,0,0,1
2307-FYNNL,Female,18,117,2106,1,1,1,1,0,1,0,0,0
5605-XNWEN,Male,13,46,598,1,1,0,0,0,0,0,1,1
2155-AMQRX,Female,49,67,3283,1,1,0,1,0,0,0,1,0
6181-AXXYF,Male,43,55,2365,0,0,1,0,0,0,0,0,1
5091-HFAZW,Female,6,34,204,0,1,0,0,1,0,0,0,0
0516-VRYBW,Female,14,120,1680,1,1,1,0,0,1,0,0,1
2519-LBNQL,Male,51,48,2448,0,0,0,0,1,1,0,0,0
8623-ULFNQ,Male,34,53,1802,1,0,0,0,1,0,0,1,1
8380-PEFPE,Female,18,65,1170,0,1,1,0,0,0,1,0,0
5687-DKDTV,Female,56,115,6440,1,1,1,0,1,1,0,0,1
1568-LJSZU,Male,45,109,4905,0,1,0,0,1,0,1,1,1
7530-HDYDS,Female,38,65,2470,1,1,1,0,0,0,1,1,0
7789-HKSBS,Male,57,60,3420,1,0,0,0,1,1,0,1,1
7416-CKTEP,Female,61,100,6100,0,1,0,1,0,1,0,1,1
2586-CWXVV,Female,65,35,2275,0,1,0,1,0,1,0,0,1
3096-IZETN,Female,71,80,5680,0,1,1,0,0,0,1,0,0
2348-KCJLT,Male,19,71,1349,0,0,1,1,0,0,1,0,1
8401-EMUWF,Male,49,118,5782,1,0,0,0,0,0,1,0,0
4193-IBKSW,Female,44,85,3740,0,0,1,1,0,0,0,0,1
5377-NDTOU,Male,11,56,616,1,1,1,0,0,1,0,0,0
5922-ABDVO,Female,19,21,399,0,0,1,0,0,0,0,0,0
2474-LCNUE,Female,71,39,2769,0,1,0,1,0,0,1,1,1
0839-QNXME,Female,70,36,2520,0,0,0,1,0,0,1,0,1
3506-OVLKD,Male,5,65,325,1,0,1,1,0,1,0,1,0
9172-ANCRX,Male,22,34,748,0,1,1,1,0,1,0,0,1
6650-VJONK,Female,12,31,372,1,1,1,1,0,0,1,1,0
2178-PMGCJ,Female,55,64,3520,1,0,1,0,1,1,0,0,0
7492-TAFJD,Female,23,34,782,0,0,1,1,0,1,0,0,0
2773-MADBQ,Female,50,42,2100,1,0,0,0,0,1,0,0,0
6016-LVTJQ,Male,13,93,1209,0,1,1,1,0,0,1,0,1
7860-KSUGX,Male,41,102,4182,0,0,1,1,0,1,0,0,0
8966-KZXXA,Female,41,94,3854,0,0,0,1,0,0,1,1,0
6910-HADCM,Male,65,55,3575,0,1,0,0,0,1,0,0,1
4816-LXZYW,Male,31,50,1550,0,0,0,1,0,1,0,0,1
9606-PBKBQ,Female,51,64,3264,0,0,0,1,0,0,1,0,1
5149-QYTTU,Female,57,36,2052,1,0,0,0,1,0,0,1,1
2070-XYMFH,Female,45,48,2160,1,0,0,0,1,1,0,0,1
2085-BOJKI,Female,42,36,1512,1,1,0,0,0,1,0,1,0
0817-HSUSE,Male,54,101,5454,1,1,0,1,0,0,1,1,1
5442-PPTJY,Female,16,81,1296,0,1,0,0,0,0,0,0,0
1927-QEWMY,Female,17,65,1105,0,1,0,1,0,0,1,1,1
1663-MHLHE,Male,51,88,4488,0,0,0,1,0,0,1,0,0
5663-QBGIS,Female,5,79,395,1,1,1,0,1,0,1,1,0
4450-MDZFX,Female,54,53,2862,0,0,1,0,1,1,0,0,0
6701-DHKWQ,Male,34,115,3910,0,1,0,0,1,1,0,1,0
7554-AKDQF,Male,43,75,3225,0,0,0,0,1,1,0,0,1
3536-IQCTX,Male,57,108,6156,1,0,0,1,0,0,0,1,0
4911-BANWH,Male,32,52,1664,1,0,1,0,1,0,1,1,0
8496-EJAUI,Female,50,55,2750,1,1,1,1,0,1,0,1,1
0794-YVSGE,Male,7,80,560,0,0,1,0,0,1,0,1,0
5423-BHIXO,Female,12,64,768,0,0,0,0,1,0,0,0,1
6908-VVYHM,Female,20,80,1600,0,0,0,1,0,0,1,1,1
2959-EEXWB,Male,2,62,124,0,1,0,0,0,0,1,0,1
1839-UMACK,Female,14,20,280,1,1,1,1,0,1,0,1,1
3030-YDNRM,Male,40,107,4280,1,0,0,0,0,0,0,1,1
7321-KKSDU,Female,39,33,1287,1,0,0,0,0,0,0,0,1
3402-XRIUO,Male,49,68,3332,1,1,0,0,0,1,0,0,0
3132-TVFDZ,Male,68,82,5576,0,1,0,0,0,1,0,0,0
8286-AFUYI,Female,41,106,4346,1,0,0,0,0,1,0,1,0
8080-DDEMJ,Female,69,26,1794,0,1,0,0,1,1,0,1,0
8356-WUAOJ,Male,5,69,345,0,1,0,0,1,1,0,1,1
6365-MTGZX,Female,21,48,1008,0,0,1,1,0,1,0,0,1
1349-WXNGG,Male,3,25,75,1,0,1,1,0,0,0,1,1
8058-DMYRU,Male,13,120,1560,0,0,1,0,1,1,0,1,0
9350-ZXYJC,Male,8,107,856,1,1,0,1,0,0,1,0,1
6990-YNRIO,Male,40,83,3320,0,1,0,0,1,0,0,1,1
8958-JPTRR,Male,43,111,4773,1,1,1,0,0,1,0,0,1
6959-GQEGV,Female,56,39,2184,1,1,0,1,0,0,1,1,1
3173-WSSUE,Male,34,112,3808,0,1,0,0,1,1,0,1,1
1265-HVPZB,Female,23,34,782,0,1,1,0,1,1,0,1,1
4115-UMJFQ,Female,42,63,2646,1,1,0,0,0,1,0,1,1
7369-TRPFD,Male,55,31,1705,1,1,0,0,1,0,1,0,0
1098-KFQEC,Female,26,94,2444,1,1,0,1,0,0,1,0,0
7190-XHTWJ,Male,24,23,552,1,0,0,1,0,1,0,0,1
0621-TWIEM,Male,58,30,1740,0,0,1,1,0,1,0,0,1
3537-RYBHH,Female,53,46,2438,1,0,0,0,0,1,0,0,0
2485-ITVKB,Male,46,38,1748,0,1,1,0,1,0,1,1,1
3669-OYSJI,Male,62,112,6944,0,1,1,0,1,1,0,1,0
1612-EOHDH,Male,56,103,5768,0,0,1,1,0,0,1,1,0
6702-OHFWR,Female,45,42,1890,0,1,1,1,0,0,0,1,0
5296-BFCYD,Male,22,56,1232,0,0,1,0,0,0,0,0,1
4510-PYUSH,Male,50,40,2000,1,1,0,0,1,1,0,1,1
9359-JANWS,Female,47,61,2867,1,1,1,1,0,1,0,1,1
7517-SAWMO,Male,48,33,1584,1,0,1,0,1,0,0,0,0
4143-HHPMK,Male,14,70,980,1,1,0,0,0,0,1,0,1
3279-DYZQM,Male,27,22,594,1,0,0,1,0,1,0,1,0
7054-LGEQW,Female,69,68,4692,0,1,0,0,1,1,0,0,1
0523-VNGTF,Male,4,49,196,0,1,1,0,0,1,0,1,1
9575-IWCAZ,Male,26,104,2704,0,0,1,1,0,0,0,1,1
7105-MXJLL,Female,17,48,816,1,1,0,0,0,1,0,0,1
7064-FRRSW,Female,33,95,3135,0,1,0,1,0,1,0,1,1
7940-UQQUG,Male,58,90,5220,1,0,1,0,0,0,1,0,1
0923-PNFUB,Female,52,52,2704,1,1,1,0,0,1,0,1,0
3961-SXAXY,Male,14,119,1666,0,1,1,1,0,1,0,1,0
7010-BRBUU,Female,52,119,6188,1,1,1,0,0,1,0,0,1
3566-HJGPK,Female,16,36,576,1,0,0,0,1,1,0,0,1
3062-ICYZQ,Male,65,119,7735,1,0,0,0,1,1,0,1,0
9938-PRCVK,Female,16,109,1744,0,1,0,1,0,1,0,1,0
0973-KYVNF,Female,47,78,3666,0,0,1,0,0,1,0,0,1
5129-HHMZC,Female,37,32,1184,1,1,0,0,1,1,0,1,0
9637-CDTKZ,Female,38,38,1444,0,1,0,1,0,0,0,0,0
3946-JEWRQ,Female,63,73,4599,0,1,0,0,0,0,1,1,0
7873-CVMAW,Male,2,42,84,0,1,1,0,1,0,0,1,1
0463-WZZKO,Male,45,73,3285,0,1,1,0,1,0,0,1,1
3494-JCHRQ,Female,18,95,1710,1,1,0,1,0,1,0,1,1
6474-FVJLC,Male,35,111,3885,0,0,1,0,1,1,0,0,1
4524-QCSSM,Male,30,45,1350,0,1,1,1,0,0,0,0,0
5832-EXGTT,Male,39,63,2457,1,0,0,1,0,1,0,0,0
8840-DQLGN,Male,8,95,760,0,0,1,0,0,0,1,0,0
2039-JONDJ,Male,70,26,1820,0,0,1,1,0,1,0,0,1
7217-JYHOQ,Male,27,50,1350,1,1,1,1,0,0,0,1,1
6695-FRVEC,Female,37,47,1739,0,0,1,0,0,1,0,1,1
4547-LYTDD,Male,28,57,1596,1,0,1,0,0,0,1,0,0
9894-QMIMJ,Female,64,109,6976,1,1,0,0,1,0,0,1,1
8069-YQQAJ,Male,20,41,820,1,0,0,1,0,0,1,0,1
6770-XUAGN,Female,28,38,1064,0,1,0,0,1,1,0,1,1
4193-ORFCL,Male,62,49,3038,1,0,0,0,0,1,0,1,0
1636-NTNCO,Male,54,61,3294,0,0,0,0,0,1,0,0,1
3466-WAESX,Female,67,35,2345,1,1,1,0,1,0,0,1,0
9281-PKKZE,Male,61,89,5429,0,1,0,1,0,1,0,0,1
3638-VBZTA,Male,18,23,414,0,0,0,0,1,1,0,1,1
7459-IMVYU,Female,71,98,6958,1,1,0,0,0,0,1,1,0
7776-QWNFX,Male,45,109,4905,0,1,0,0,1,1,0,0,0
6689-TCZHQ,Male,66,117,7722,1,0,0,0,1,0,1,0,0
8563-OYMQY,Female,64,51,3264,0,0,0,0,0,1,0,0,1
0754-EEBDC,Female,2,74,148,0,0,1,0,1,1,0,0,0
5777-ZPQNC,Female,60,69,4140,1,1,0,1,0,0,1,0,0
1951-IEYXM,Male,69,94,6486,1,0,0,1,0,1,0,0,1
3318-NMQXL,Male,22,81,1782,1,1,1,1,0,0,0,0,1
3143-ILDAL,Male,7,102,714,0,0,0,1,0,0,0,1,0
1022-RKXDR,Male,30,34,1020,1,0,1,0,0,1,0,1,0
2361-FJWNO,Female,12,104,1248,0,1,0,0,1,1,0,1,1
2272-UOINI,Female,1,47,47,1,1,0,0,0,1,0,0,1
8232-UTFOZ,Male,72,56,4032,0,0,0,0,0,1,0,0,1
3750-YHRYO,Male,23,43,989,0,1,0,0,1,0,1,1,1
6637-KYRCV,Female,1,79,79,1,0,1,0,0,0,0,1,0
5668-MEISB,Male,20,112,2240,0,1,0,0,1,0,0,0,0
0129-QMPDR,Female,19,92,1748,1,1,1,0,1,1,0,0,0
7188-CBBBA,Male,11,53,583,1,1,1,1,0,0,0,0,0
5356-CSVSQ,Female,71,107,7597,0,0,1,0,0,0,1,0,1
3221-CJMSG,Female,10,102,1020,0,1,0,1,0,1,0,1,1
4720-VSTSI,Female,62,34,2108,1,0,0,0,1,1,0,1,1
3219-JQRSL,Male,14,38,532,1,1,1,0,1,0,1,1,0
2801-NISEI,Male,34,46,1564,0,0,1,0,1,0,0,0,0
3946-MHCZW,Female,36,63,2268,0,0,0,1,0,0,0,1,1
4623-ZKHLY,Male,55,22,1210,1,0,0,0,0,1,0,1,1
6732-VAILE,Male,17,65,1105,0,1,1,0,1,0,1,0,0
8201-AAXCB,Female,35,73,2555,1,0,0,0,0,1,0,0,1
7696-CFTAT,Male,62,72,4464,0,1,0,1,0,1,0,0,0
1845-CSBRZ,Male,23,22,506,0,0,1,0,0,0,0,0,0
2123-VSCOT,Female,54,82,4428,0,1,0,0,1,1,0,0,0
6651-AZVTJ,Male,6,27,162,0,1,0,1,0,1,0,0,0
4566-GOLUK,Female,16,30,480,1,0,0,0,1,1,0,1,0
2484-DGXPZ,Female,55,33,1815,0,0,1,1,0,1,0,0,1
2018-QKYGT,Female,29,49,1421,0,0,0,1,0,1,0,0,0
2792-VPPET,Female,41,40,1640,0,0,1,1,0,0,1,0,1
7409-JURKQ,Female,4,40,160,0,0,0,0,1,1,0,0,1
3247-MHJKM,Female,53,44,2332,0,0,0,0,1,1,0,1,0
1964-SVLEA,Male,46,94,4324,1,0,1,1,0,0,0,0,1
4587-NUKOX,Male,55,117,6435,1,0,0,1,0,0,1,1,1
7297-DVYGA,Male,70,80,5600,0,0,1,1,0,0,0,0,0
2239-CGBUZ,Male,26,73,1898,0,1,1,0,0,0,1,1,0
0854-UYHZD,Male,51,54,2754,0,0,0,1,0,1,0,0,1
7243-LCGGZ,Female,51,41,2091,1,0,1,0,0,0,0,1,1
8267-KFGYD,Male,18,99,1782,0,0,0,0,1,1,0,0,1
4890-VMUAV,Female,58,29,1682,0,1,1,0,1,1,0,0,0
9261-WDCAF,Male,7,96,672,0,0,0,1,0,1,0,1,0
3764-MNMOI,Male,27,88,2376,1,1,0,0,0,1,0,0,0
7442-YGZFK,Male,2,96,192,1,1,0,1,0,0,0,0,1
0420-BWTPW,Female,33,91,3003,0,1,1,1,0,0,1,0,0
8229-BUJHX,Male,23,63,1449,1,0,1,1,0,0,0,0,0
7449-HVPIV,Male,67,64,4288,1,0,1,1,0,0,0,1,1
5504-WSIUR,Female,70,47,3290,0,0,0,1,0,0,0,1,1
8183-ONMXC,Female,24,81,1944,1,1,0,1,0,1,0,0,1
8466-PZBLH,Male,22,76,1672,1,1,0,1,0,0,0,1,0
9614-RMGHA,Male,41,89,3649,0,0,1,0,0,0,1,1,0
8735-IJJEG,Male,13,36,468,0,1,1,0,0,0,1,0,0
0564-MUUQK,Female,22,36,792,0,0,0,1,0,0,0,0,0
5054-IEXZT,Male,35,83,2905,0,0,0,0,1,0,1,0,0
5834-ASPWA,Male,71,45,3195,0,0,1,0,0,0,0,1,1
0701-RFGFI,Male,70,28,1960,1,0,0,0,1,1,0,1,0
0019-EFAEP,Male,58,100,5800,1,1,0,1,0,0,0,0,0
5619-PTMIK,Female,23,87,2001,1,1,1,1,0,1,0,1,1
3737-XBQDD,Male,27,59,1593,1,1,0,0,1,0,0,0,0
5882-CMAZQ,Female,51,107,5457,0,1,0,0,1,1,0,1,0
5846-QFDFI,Male,2,109,218,1,0,0,0,0,1,0,1,0
4445-KWOKW,Female,71,44,3124,1,0,1,1,0,1,0,1,0
3511-APPBJ,Female,57,112,6384,0,1,1,0,0,0,1,0,1
7967-HYCDE,Male,3,105,315,0,0,0,0,1,0,1,1,1
2430-RRYUW,Female,36,82,2952,1,0,0,0,1,0,0,0,1
3948-XHGNA,Female,33,56,1848,1,1,0,1,0,1,0,0,1
3723-BFBGR,Female,59,119,7021,1,1,1,0,1,0,1,1,1
0565-IYCGT,Female,56,59,3304,0,0,1,1,0,1,0,1,1
5447-WZAFP,Female,17,33,561,0,0,1,1,0,1,0,1,0
5110-CHOPY,Female,68,40,2720,0,0,0,1,0,1,0,0,1
5445-UTODQ,Female,55,85,4675,1,1,0,1,0,0,0,1,0
4425-OWHWB,Male,50,62,3100,1,1,0,0,0,0,0,0,0
7892-QVYKW,Female,19,101,1919,1,1,0,1,0,1,0,0,1
9675-ICXCT,Male,2,79,158,1,0,1,0,1,0,0,1,0
1024-VRZHF,Male,27,92,2484,0,1,0,0,0,1,0,0,0
4703-MQYKT,Female,4,20,80,0,1,0,1,0,1,0,1,1
9497-QCMMS,Male,58,79,4582,0,0,1,1,0,1,0,0,0
5692-ICXLW,Female,71,65,4615,0,1,1,1,0,0,0,1,0
0602-DDUML,Female,35,79,2765,1,0,0,1,0,1,0,1,0
2208-MPXIO,Male,57,68,3876,1,0,0,1,0,0,0,1,0
1960-UYCNN,Female,41,68,2788,0,1,0,1,0,1,0,0,0
0348-SDKOL,Male,2,31,62,0,0,1,1,0,0,0,0,0
3190-FZATL,Female,48,120,5760,0,1,0,0,0,1,0,0,1
7336-RLLRH,Female,63,34,2142,0,1,1,0,1,0,1,1,1
4373-MAVJG,Male,47,79,3713,1,0,1,0,0,0,1,0,1
8901-HJXTF,Male,43,75,3225,0,1,0,0,1,1,0,1,0
7710-JSYOA,Male,3,111,333,1,0,0,1,0,0,0,0,1
5419-KLXBN,Female,17,93,1581,1,1,1,0,1,1,0,1,0
3424-NMNBO,Male,57,71,4047,0,0,1,0,0,0,0,1,0
9885-MFVSU,Male,51,103,5253,0,0,1,1,0,1,0,1,0
4514-GFCFI,Male,6,44,264,0,0,0,1,0,1,0,0,1
0607-MVMGC,Female,39,96,3744,1,0,0,0,0,0,0,1,0
3365-SAIGS,Female,29,27,783,1,0,1,1,0,0,0,1,0
9828-AOQLM,Male,40,66,2640,1,1,0,0,0,0,0,0,1
8022-BECSI,Male,16,101,1616,0,1,0,1,0,0,1,0,0
8000-REIQB,Male,59,80,4720,0,1,0,1,0,1,0,0,0
9993-LHIEB,Female,49,92,4508,0,0,0,0,1,1,0,0,0
0266-CLZKZ,Male,32,90,2880,0,0,0,1,0,0,0,0,1
7615-ESMYF,Male,33,57,1881,0,1,1,0,1,0,1,0,1
3858-VOBET,Male,25,39,975,0,1,1,0,0,0,1,0,0
7020-OZKXZ,Female,67,24,1608,0,1,1,0,1,0,1,1,1
3977-QCRSL,Female,12,22,264,1,1,1,0,0,0,1,0,0
0017-DINOC,Male,49,34,1666,1,0,1,1,0,1,0,1,0
1447-PJGGA,Male,67,31,2077,1,0,1,0,1,0,1,0,1
8565-CLBZW,Male,58,86,4988,1,0,0,0,0,1,0,1,0
9139-WQQDY,Female,9,45,405,1,1,0,0,1,1,0,0,0
0224-HJAPT,Male,23,57,1311,0,0,0,1,0,0,1,0,0
8086-OVPWV,Male,1,101,101,1,1,1,0,1,0,1,0,0
9430-FRQOC,Male,50,27,1350,0,0,1,0,1,0,1,0,1
7639-OPLNG,Male,29,120,3480,1,0,1,1,0,0,0,0,1
3074-GQWYX,Male,69,109,7521,1,0,1,1,0,1,0,1,1
1492-QGCLU,Female,11,105,1155,1,0,1,1,0,0,1,1,0
6845-RGTYS,Male,44,30,1320,0,0,1,0,1,1,0,1,1
7328-OWMOM,Female,15,45,675,1,1,0,1,0,0,0,0,1
4418-LZMSV,Male,17,47,799,0,0,1,0,0,0,1,0,1
5155-AZQPB,Male,12,88,1056,1,0,0,1,0,0,1,0,0
8861-HGGKB,Male,15,23,345,1,0,0,1,0,1,0,1,1
1087-GRUYI,Female,3,98,294,0,1,1,1,0,1,0,1,1
7065-YUNRY,Female,48,34,1632,1,1,0,0,0,0,0,0,1
7694-VLBWQ,Male,53,111,5883,0,0,0,0,1,0,0,1,0
2546-KZAAT,Female,42,108,4536,0,0,1,1,0,0,0,1,1
0181-RITDD,Male,66,83,5478,1,0,0,0,0,0,0,0,1
5989-PGKJB,Male,37,52,1924,1,0,1,0,0,0,1,1,0
4795-KTRTH,Male,69,88,6072,0,0,1,0,0,1,0,1,0
8272-ONJLV,Male,40,28,1120,0,0,0,0,1,0,0,0,1
1488-PBLJN,Male,57,32,1824,0,1,0,1,0,0,1,0,0
0308-GIQJT,Female,55,114,6270,1,0,0,1,0,1,0,1,0
3778-FOAQW,Male,9,22,198,1,1,1,0,0,0,1,0,1
4452-ROHMO,Female,11,70,770,0,0,0,1,0,1,0,0,0
6481-OGDOO,Female,9,43,387,0,1,1,1,0,1,0,1,1
3090-LETTY,Female,66,113,7458,1,1,0,1,0,1,0,0,0
5349-AZPEW,Male,2,43,86,1,1,1,0,1,1,0,0,1
3753-TSEMP,Female,47,78,3666,0,1,1,1,0,0,1,1,0
8305-VHZBZ,Female,29,31,899,1,0,1,1,0,0,1,0,0
9720-JJJOR,Female,47,33,1551,1,0,0,0,1,1,0,1,1
8100-HZZLJ,Female,51,82,4182,1,1,1,0,1,1,0,0,0
8775-ERLNB,Male,9,89,801,1,1,1,0,1,1,0,1,1
8309-IEYJD,Female,29,71,2059,1,1,1,1,0,1,0,0,1
9172-JITSM,Male,30,115,3450,0,1,1,0,1,1,0,0,0
6298-QDFNH,Male,59,90,5310,0,0,1,0,0,1,0,0,1
7398-HPYZQ,Male,22,41,902,1,1,1,1,0,1,0,0,1
3546-GHEAE,Female,38,100,3800,1,0,1,1,0,0,1,0,1
7361-YPXFS,Female,2,85,170,0,1,0,0,0,0,1,0,1
6557-BZXLQ,Male,11,36,396,1,0,0,0,0,0,0,0,0
2550-QHZGP,Male,37,32,1184,0,1,0,1,0,1,0,0,1
7519-JTWQH,Female,67,45,3015,1,1,1,0,1,1,0,1,1
2538-OIMXF,Female,52,41,2132,0,0,1,1,0,1,0,1,0
8543-MSDMF,Female,66,93,6138,0,1,1,1,0,1,0,0,0
9961-JBNMK,Female,19,69,1311,1,0,1,0,0,1,0,1,0
1170-SASML,Male,27,74,1998,1,1,1,0,1,0,0,1,0
4872-JCVCA,Male,26,79,2054,1,1,0,0,0,0,1,1,0
5346-BZCHP,Male,32,114,3648,1,0,1,1,0,0,1,0,0
2038-LLMLM,Male,51,50,2550,1,1,1,1,0,0,1,1,0
6173-ITPWD,Female,59,95,5605,1,0,0,1,0,1,0,1,0
9734-UYXQI,Female,24,53,1272,0,0,0,0,1,1,0,1,0
1216-BGTSP,Female,36,88,3168,1,0,1,1,0,0,1,1,1
4138-NAXED,Male,56,88,4928,0,1,0,0,1,1,0,1,1
2189-UXTKY,Male,52,30,1560,1,0,0,1,0,0,0,0,0
0744-BIKKF,Male,55,79,4345,0,0,1,1,0,0,1,1,0
7483-IQWIB,Female,20,77,1540,0,0,0,0,1,1,0,1,0
5248-KWLAR,Female,9,103,927,1,1,1,0,0,1,0,1,0
4958-GZWIY,Female,56,32,1792,1,0,1,0,1,0,0,0,1
7996-MHXLW,Female,3,61,183,1,1,0,1,0,0,0,0,1
7833-PKIHD,Female,54,36,1944,1,1,0,1,0,1,0,1,0
7061-OVMIM,Female,46,35,1610,0,0,0,1,0,1,0,1,1
5153-RTHKF,Male,35,43,1505,1,0,0,1,0,0,0,0,0
1852-QSWCD,Male,26,62,1612,1,0,0,0,0,0,0,1,0
4832-VRBMR,Female,11,108,1188,0,1,0,1,0,1,0,1,0
9079-LWTFD,Female,52,87,4524,0,1,1,1,0,1,0,1,0
6356-ELRKD,Male,32,29,928,0,1,1,1,0,0,1,0,0
